Node1,Node2
O00231,P62195
O15160,Q9P0M9
Q7KZN9,Q9Y276
O75822,Q04637
Q15726,Q969F8
P30049,P31040
P04180,P27169
O95786,Q96EQ8
O60739,P61247
P41440,Q92820
Q8N3R9,Q9BYG5
O60869,P08865
O95237,P09455
O43752,P46459
Q8WWR8,Q9H3Q3
Q53F19,Q96FV9
Q9BPX3,Q9ULW0
O60231,Q5T200
P56192,Q9Y2Z4
P82664,Q9Y399
P69905,Q9NZD4
P03897,Q9Y375
Q5T9L3,Q9UBV4
O00762,O14965
Q6XQN6,Q9BQG2
P04150,Q15788
Q6UXL0,Q9NPH9
P22309,Q9UGB7
Q13283,Q7Z417
P05112,Q01344
Q13951,Q15370
P80075,P80162
P40692,Q9UIF7
O43395,Q9BTD8
A0A1B0GV85,Q9P0M9
Q13242,Q13247
P63208,Q14999
Q6ZNE5,Q9BSB4
Q07890,Q9UQC2
P19174,Q92569
P51665,P62195
Q01638,Q99836
Q05469,Q9NP71
P17861,P35638
O95050,P20711
Q96B26,Q9NQT4
P62314,Q8WVK2
P01137,P37231
P62805,Q4LE39
P52732,Q9NS87
O95786,Q7Z2W4
P54289,Q9UBN1
Q16698,Q9Y236
O75807,Q12824
P62380,Q9UBG7
P01148,P28482
P55769,Q15459
P82930,Q9BYD1
O75190,P34931
Q7LG56,Q9Y227
P62877,Q92905
P62714,Q13522
H0YIJ7,Q9BYC8
P60033,Q8WTV0
Q14498,Q16531
P53602,Q16850
P62861,P84098
P42766,Q9NWU5
O14744,Q9BQA1
Q8TEW0,Q9NPB6
P09917,Q08477
Q8N1F7,Q9BRG2
P09012,P63162
O00267,O60563
F5H6H0,Q15796
P19087,Q16281
Q5H9S7,Q92466
Q13326,Q13424
P49815,P60484
P04150,Q09472
P62841,Q9NW08
O15239,P10606
O15169,P41235
P32969,Q9BQ48
Q3B726,Q969X6
P62249,Q9NQZ2
P02763,Q9NUV7
P11509,Q9NR63
P46199,Q96EY7
O15541,Q9H6L4
O75529,P49848
Q13686,Q9NXW9
P51911,Q96GE6
P51587,P52701
P10767,P16070
Q02878,Q9Y2R9
P01009,P02766
P09601,Q08257
P78368,Q9HCP0
P62753,P84098
Q9NW13,Q9UNX4
Q96EL3,Q9Y3B7
P63272,Q6P1J9
P57772,P62273
Q5MNZ9,Q96BY7
Q6WKZ4,Q9BXF6
P02743,P0DJI8
O15197,P98172
P45973,Q15047
P53539,Q06889
P43897,P82664
Q14973,Q9NPD5
Q96P20,Q9ULZ3
Q5T200,Q86V81
P06732,P12883
O95249,P56962
P07948,P20273
P62308,Q9BTD8
P41595,Q13698
Q9H6R4,Q9NQT4
P49721,Q53H80
K7EN88,Q86YC2
P62304,Q8NAV1
P16278,P35557
O43908,P26718
O43353,Q9BYM8
P61165,P61803
O75489,P10109
Q12887,Q15526
P40692,Q13315
P05091,P30038
Q96PB7,Q99972
P31749,Q92793
Q9H8H0,Q9UMY1
P33261,P54707
P35637,Q13148
P24385,Q92831
O43818,Q13895
P23443,Q6R327
O60493,Q9Y5X3
O00148,Q13838
P60468,P61254
O75251,Q9NX14
P51398,P82663
O95674,Q92539
O00566,Q2NL82
P00747,P54296
Q2NL82,Q9GZL7
P37058,P37059
O00233,O75832
P82664,Q9BYD6
Q3SYG4,Q8TAM2
Q5MY95,Q7LG56
Q8IXK0,Q8NHZ8
P62070,Q15052
Q13546,Q7Z434
P10767,Q8WU20
P60880,Q7Z6L0
P11161,Q15742
Q08999,Q5TKA1
P06727,P27169
Q86TJ2,Q92830
O95178,P17568
P27694,P51530
O00148,P82979
P00492,P21589
P06756,P24821
P00750,P07355
Q15843,Q9BZL1
Q5MNZ9,Q9Y4P8
P46663,Q86Y07
O14793,P13349
P23258,Q9Y2I6
O76094,P42766
P09012,P83876
O00566,Q9NY61
O60486,O75326
O15031,Q9NTN9
P01903,P30511
P33991,Q12834
O60563,Q8WX92
P01275,P43116
O00472,Q8WVC0
P78317,Q8WWF5
O60603,P14778
P53597,Q99798
Q16611,Q92843
Q02241,Q99618
P63208,Q6PCT2
O95817,P25685
P56703,Q6P988
P21579,Q9NYA1
Q96B01,Q9BWT6
P55010,P62753
P18858,P27695
P07942,P24043
O95219,Q5VWJ9
Q9H6R3,Q9NR19
O75616,Q9NVS2
Q8TD57,Q9GZS0
P51003,Q92797
P00441,Q9BUN8
P36888,Q06124
O75807,P36873
P05198,P42677
Q03111,R4GMX3
P01579,Q9HBE5
Q96CS3,Q9BUN8
Q14978,Q9NY93
Q7Z7C8,Q92759
O95602,Q9NYV6
P42766,Q9Y450
O75822,P60842
Q16520,Q9NR55
P17980,P62191
P63173,Q9NZM5
P01215,P01222
Q8IX04,Q92820
Q15398,Q99741
P62491,Q9Y6K9
P61201,Q92466
Q8N7H5,Q96JC9
P16234,P42338
Q00722,Q9NYW5
A6NNA2,P09661
P21283,Q9Y5K8
O94915,Q15208
P05556,P17931
O60674,P24385
O00567,Q9NYH9
P78380,Q8WTV0
O95931,Q15022
Q92890,Q9BUN8
P30049,P36542
P42224,Q13287
P05108,P10109
O14672,Q12959
P01579,P01730
P05556,P12830
O75575,Q9HAW0
P30038,Q53H96
P34810,Q9UQV4
Q12788,Q9Y221
Q8TCB0,Q9UMW8
P38398,P43246
P19387,P82932
O14735,P60484
P50613,Q15528
P01579,P13232
P49411,Q9H9J2
P01579,P33681
P40227,Q99832
O75191,Q9H0I9
P01730,P61073
O00401,Q9C0K3
P03971,P48436
P09234,Q86UA1
O76064,Q99728
P29597,Q9NPF7
P19387,Q08945
P42285,Q01780
P15172,Q92831
P45973,P68431
Q9BRG1,Q9UQN3
P23497,P25685
Q13895,Q9Y221
O60894,P35318
P60880,P61266
O14964,Q9BRG1
Q96GC5,Q9Y676
P49848,Q92830
P09919,P13500
O94811,Q9NZ32
Q4U2R6,Q9P015
P07686,Q9UJ70
P16520,P35414
P63208,Q9UK97
P82932,Q9BQ48
P49888,Q6UWM9
P25963,P63208
P04629,Q9HCT0
O00762,Q9UJX4
P29590,Q00987
Q9BZM5,Q9BZM6
P24001,P24158
P04233,Q96E11
P17081,Q9HD26
Q99848,Q9GZL7
P54619,Q16526
P55010,P62841
Q5T200,Q9NRN9
Q92835,Q96PE3
P02656,P02749
P01106,P24385
P01732,P30511
P61599,Q9GZZ1
O60739,Q14152
P14174,P25025
O15372,P60228
P60900,Q53H80
P18054,Q08477
P07996,P16144
P31930,P56181
Q8IXJ6,Q9UBN7
O60306,P61326
Q16777,Q9UQR0
O95257,P24522
P62917,Q9H089
P54105,Q9BQA1
P00352,P07327
Q13618,Q15843
O00488,Q9Y221
P01135,P09619
P59768,Q00722
P03905,Q9Y375
P06400,P24385
Q16773,Q16878
O95229,P14635
O75355,P36959
O15040,P60520
P00558,P60174
Q8WVB6,Q96FC9
Q14562,Q9UBB9
P46783,P57772
O75554,P09661
Q9BVI4,Q9UNQ2
P63096,Q9HAV0
O00519,Q6PI48
O00585,P51685
P60468,Q96A33
O60739,P62249
P27824,Q86VP3
Q8TAD8,Q9BRD0
Q5T8D3,Q9Y5Y5
O75379,Q12981
P26717,P26718
Q9H6R0,Q9Y2G2
P15018,P40189
P13995,P31939
P24385,Q92797
P14635,Q9NPD8
P53350,Q8TD19
O75190,P11142
P63272,Q96CJ1
P30291,P30305
O43678,P15954
P04264,P13647
Q4U2R6,Q9H2W6
P42285,P52298
P62380,Q6SJ96
O95602,Q13895
Q96RT7,Q9UGJ1
P43080,P51841
O43447,Q9UK45
P11597,P55058
P02818,P09486
P14866,Q00839
Q9BZS1,Q9UL17
P46783,Q02543
P84098,Q02543
O00401,P32241
O00623,O43933
P02788,P10909
Q06278,Q96EN8
Q14690,Q9NW08
Q9NY25,Q9UBK5
Q13522,Q969Q6
Q15738,Q16850
Q15459,Q9P013
P08865,Q9UBQ5
P10144,Q9NY65
P10275,Q9UNE7
O14556,P51854
P11802,P49736
O15265,O43186
Q13901,Q99547
O00144,O75581
P50443,Q9BZW2
P09661,P62310
P16234,Q05397
O43914,Q9P1W8
P62750,Q9BYC8
Q8NAV1,Q96NC0
A5PLN9,O75865
P11488,P35913
Q6P5S7,Q9Y5K8
P52701,P54727
Q15554,Q92878
Q8WZ74,Q9P013
Q9BXC9,Q9NXB0
Q969V3,Q9BVK8
Q9UII4,Q9Y6K5
O95477,P02649
P18627,Q6DKI2
Q8WUD6,Q92539
O95299,Q9NX14
Q07020,Q9GZL7
P20930,Q02413
Q15370,Q9UHB7
P62805,Q96L73
P01730,P01911
P15018,Q01860
Q9NWB7,Q9UG01
P78396,Q13415
P02649,Q6Q788
P60228,P62861
P11172,Q9UHI7
O43293,P28482
P0C0S5,P84243
Q14197,Q96EY7
Q9BYG3,Q9GZL7
P08493,P10451
O00148,Q8NI27
O60391,P78352
P19438,P21580
P54868,Q16850
O95619,Q9Y230
Q9BQ67,Q9NW13
O95243,Q9Y6K1
Q8IZU2,Q9BQ67
P63208,Q5XUX0
P06899,P20226
O43402,Q9BV81
P01579,P19838
P19387,P23396
P10276,Q92793
P35637,Q15233
P09001,Q96EY7
O00459,O15294
P46013,P52732
Q86Y38,Q9H1B5
P11488,Q9UHM6
Q2M3D2,Q9UPT5
P49406,Q99798
P62714,P78371
O00459,O60674
P05198,P62495
P40429,Q9HA92
P25490,Q99496
P35557,Q16875
O95168,P03891
P07737,Q96QU8
O75907,Q3SYC2
P42766,P62753
Q13885,Q99832
Q9BYC8,Q9NVS2
O00217,P10109
P62306,Q9H6L4
P00533,Q99075
P82663,Q9Y2R5
Q15544,Q9Y3C7
O43741,Q9UBK2
Q16819,Q16820
Q9H9Y2,Q9NZM5
Q07837,Q8TCU3
P60866,Q9HB96
P06737,Q93100
O15514,P63272
P28482,Q16665
O14495,Q9BX95
O43159,Q9Y3T9
P22087,Q8WWH5
P46527,Q8NHY2
P47897,P84098
P42285,Q8N3Z6
Q99459,Q9H6L4
Q14690,Q9Y6V7
P62072,Q9Y5J6
O15541,Q9BRD0
O95822,P54646
O15498,Q9BRL7
P25685,P34931
Q08378,Q08379
Q8N485,Q9UIQ6
P24864,Q00534
O60343,Q9UIQ6
Q07955,Q9Y5L0
P04004,P07585
Q13547,Q5PSV4
P28482,Q86XP0
P13984,Q92759
P01137,P13500
Q9BVI4,Q9H8H0
P53778,Q99683
Q14999,Q9BYC8
P61165,P61619
P82912,Q9P0M9
P52735,P61224
P82663,P82664
P20273,P40259
P02649,P12821
P01591,Q9NQZ2
Q5EBM0,Q9Y5B8
P12830,Q07157
O43623,Q96ST3
P23946,Q9UI42
P84243,Q96ES7
P01100,P17947
P24385,P46531
Q03701,Q8NI36
O95299,Q86Y39
Q8WZ19,Q9H3F6
Q09028,Q9UQR0
P05556,P21589
Q13651,Q8IU54
P28223,P41595
Q9H461,Q9UBV4
Q9GZL7,Q9Y2R4
O15111,Q86WI3
P08237,Q16877
P14678,Q9UKF6
O43752,Q5T5C0
P15153,P52735
P02768,P05164
P54136,Q96GW9
P08253,P35625
P30876,Q9NPJ6
Q15329,Q15796
O00255,P17535
O15169,Q14332
P14921,P28482
O00459,P42681
P62495,P84098
P60228,P62701
O95299,P20674
P13010,P52701
O00203,Q6QNY0
O43927,Q9Y4X3
O14756,P37059
Q96EH5,Q9UHA3
Q15399,Q8WTV0
P35243,Q02846
Q6P1J6,Q8NCC3
P08571,P18428
P51570,Q96C23
P16050,P18054
P54136,Q9NSE4
Q96DZ1,Q9Y385
O15371,P36578
P34932,Q16543
P06756,P08514
P61619,Q96L21
O60645,P60880
Q86Z14,Q9GZV9
P05106,P49747
Q14242,Q7Z614
O43159,Q9H9Y2
O60906,Q9NY59
P03971,Q16671
B5ME19,P05198
P19878,Q9HBY0
Q9H9J2,Q9NX20
O94887,P61224
Q8NEZ4,Q9UMN6
Q9NWS0,Q9Y230
Q13522,Q9Y2T4
P51948,Q9Y3C7
P02778,P32248
Q9NPD3,Q9NQZ2
O75643,Q07955
P01730,Q14005
O95067,P10244
P21589,P29274
P30679,Q00722
P61970,Q9H1B4
Q86YC2,Q9NWU1
Q9NWS0,Q9Y2X3
P31930,P47985
P04626,P07585
P35637,Q07955
P27694,P28340
Q5T9A4,Q9Y375
P61619,Q9UNL2
Q96E11,Q9Y2R9
O43752,O95219
P24928,Q9NPJ6
P36959,Q14123
O43921,P29317
P43490,Q9HD89
P15170,P25398
O60493,Q9UBQ0
P25685,Q9Y266
P10412,P16402
P05198,P82664
P11217,Q96G03
P28907,Q92736
P19387,Q9H204
O43752,Q15075
A4D1E9,Q9H9J2
O75400,P09234
Q13686,Q6P6C2
Q2TBE0,Q9NW64
P07996,Q08722
P00414,P10606
Q15398,Q69YH5
Q9BTT4,Q9P086
Q13546,Q9H0F6
P31930,Q16718
O15371,P62841
P18545,P36959
P11712,Q03013
P22680,Q9Y6A2
P82664,Q96DV4
P15085,Q99895
O14777,Q9BPX3
P61247,Q9H8H0
O15235,Q9H9J2
Q9BQG0,Q9H0A0
Q96P26,Q9BQG2
P13497,Q9H2X0
P04150,Q15648
P09341,P78423
O15514,Q8N7H5
P82663,Q9NX20
Q8IZT6,Q9BPX3
O14949,P12074
Q9H0S4,Q9H8H0
P49321,Q16695
P11802,P24385
P42356,Q9ULT0
Q16586,Q92629
O43447,P62318
Q7RTR0,Q9ULZ3
P68400,Q92997
Q9BTL3,Q9UKV8
P10767,P35916
Q96S59,Q9NQI0
Q9BZM4,Q9UBK5
P82663,Q9NP92
Q13206,Q9NQZ2
Q15006,Q8N4V1
P25963,P42224
P14920,Q9BYV1
P20718,Q8IZ20
P62877,P62979
Q16854,Q8TCD5
O14957,O95299
P20132,Q9BYV1
P15173,Q15475
O75923,Q16586
P01178,Q9UIQ6
Q8NFH5,Q8WUM0
P27694,Q8NG08
O95750,Q86Z14
O14735,P19174
P62877,Q96SW2
A0A096LPE2,P02647
Q8WTW4,Q96S15
Q96G21,Q9NX24
O95167,P17568
O95299,Q9Y6M9
P61619,P83731
O75694,P49790
Q9H211,Q9Y248
P0CG48,P49427
Q12874,Q7RTV0
P30307,P53778
P27695,Q01105
Q1RMZ1,Q969R8
Q15427,Q8NAV1
P05386,P25398
Q8TDN6,Q9UHA3
Q14562,Q96DI7
P05112,Q14116
P31943,Q13247
P52789,Q96EK6
O00401,Q96HL8
P04792,Q96EW2
O95863,Q9BTC8
P13639,Q02543
O43174,P05177
P10082,P10997
P14635,P50613
P09874,P62805
Q13158,Q92844
P62877,Q8WV16
Q29980,Q9UBK5
P19388,Q9Y3C7
P11279,P34810
O43432,O60573
P05813,P53674
O14638,P36959
Q5JWF2,Q9P2W3
Q9Y224,Q9Y3I0
O43318,Q13546
P48556,Q15008
P54803,Q16739
P23258,Q08AG7
Q92611,Q9BV94
P60900,P62191
O60869,P62987
Q9BPX3,Q9H8V3
Q15007,Q15796
O95931,P68431
P61927,P62917
O60645,P17081
Q9NWB7,Q9Y547
Q9P2G9,Q9Y2M5
O15213,Q9NY93
Q99816,Q9H7P6
P61081,Q9GZZ9
P14784,P61586
O14521,O75204
P28289,P35612
P42766,Q9BYD2
P05091,P14621
P56192,Q5JPH6
O00566,P62241
O00764,Q96GD0
A8MT69,Q9NSP4
P01100,Q16539
P62714,Q9GZV5
O75112,Q9UBF9
P48436,Q09472
P23193,Q92759
Q96TC7,Q9H0X9
O00311,Q13416
P62917,Q8N1I0
O14735,Q9NYA4
O00533,P11142
P01730,P01732
Q6ZNE5,Q8TDY2
P08620,P48431
P00740,P01008
Q9BVC5,Q9Y3I0
O00231,P54578
O76021,Q03701
P04070,P05121
P55769,Q13601
P09105,P68871
P19838,Q9Y4K3
P10301,P15056
P61247,Q96G21
P05164,P84243
Q13547,Q8WUI4
P08253,P14780
O00401,P59998
P82921,Q4U2R6
P51003,Q9UKF6
P09661,Q2TAY7
P56937,Q330K2
P00519,Q8NEB9
Q00722,Q7RTX1
P17542,P17947
O95727,Q9BY67
P82663,P82932
Q96L34,Q9UGJ1
Q16518,Q9P0W8
P09661,Q13523
P42766,P83881
Q15848,Q9HD89
P46777,P84098
O00566,Q92979
Q8NHU3,Q8TCT0
Q7Z3J2,Q7Z4G1
P49591,Q9UGM6
P46782,P82664
P63241,Q9BYC8
P42285,Q9H6R4
P08579,Q9UNP9
P11712,P24462
O00459,Q9UM73
Q5PSV4,Q9HAJ7
P13639,P42766
Q9BX95,Q9NYA1
Q7KZF4,Q9UKV8
O14965,Q16667
P61024,Q15843
P53803,P62877
Q07955,Q96PK6
Q6UXV0,Q99988
P20719,P31260
Q03468,Q8N7H5
P51665,P54578
O60869,P61247
O60921,Q12888
P31267,P31268
P09038,P78423
P01137,P07996
P12074,P24310
P61224,Q92565
O15522,Q9H7B4
P22087,P62753
P07741,Q9Y2T3
P03971,Q13253
P55072,Q96CS3
Q13895,Q9UHA3
O43395,P09012
P04233,P61619
P03886,P10606
P48556,P51665
Q96EL3,Q9Y2Q9
P22090,P25398
Q13263,Q9Y230
P51665,Q8TAA3
P09093,P15085
P09874,Q92466
P62877,Q9P2J3
Q96BP3,Q9BZI7
P31930,Q8NGF6
P01222,P21728
P62979,Q9HAU4
Q4G0S4,Q8IZV5
P08637,Q8WTV0
O75190,P17066
P61266,Q5T5C0
O43818,Q96G21
P25963,P63279
Q8N3R9,Q96JB8
P63279,Q92793
P00505,P07202
Q14241,Q8N1G1
P30049,Q9NX14
P62805,Q12962
Q5TEU4,Q9Y375
O43921,P54764
P82673,Q9H0U6
O75940,Q15428
P01137,P01584
Q8N201,Q9NVM9
P15880,P82933
O15504,Q96EE3
Q96EL2,Q9BYC8
Q92696,Q9NP90
O95168,P51970
O75787,Q9Y5K8
O00206,O00459
P82650,P82909
O15270,P34896
O00533,P16157
Q9UHA3,Q9UKD2
Q15526,Q7KZN9
O75390,Q99798
O00198,Q92843
O95298,P31930
O00488,Q9UHA3
O43765,P46379
Q6IQ16,Q9Y2M5
P51665,Q9UNM6
O60508,Q9UMS4
O00459,P60763
Q7Z2W9,Q9Y676
P28482,Q9UIK4
P02452,P23284
P24385,P63208
P09493,P10916
P11172,Q9NPB1
O00478,O00481
Q13243,Q14498
O76021,Q9NYH9
P23443,Q9BVC4
P55884,Q9UBQ5
Q16236,Q9BQI3
P18146,P18847
P61619,Q99442
O00585,Q99731
O75439,Q16795
O43660,Q9BRR8
P10244,Q16254
Q12778,Q16539
P49427,P62987
Q15020,Q9UK45
Q02543,Q9UKD2
Q13619,Q92466
O14757,P35250
P11802,P49715
P50151,Q9HAV0
Q13620,Q66K64
P05556,P49747
O00442,Q9Y324
P0CG48,Q15843
Q14674,Q99741
P25787,Q99436
Q96PD6,Q96PD7
O95394,Q96EK6
Q8WTW4,Q969R8
O95622,P49286
Q15369,Q9H6Z9
P84243,Q96BD5
Q64LD2,Q9UMS4
P43686,P54578
O14965,O95997
Q16613,Q6ZQW0
O75683,Q13895
P60228,P60866
P08865,P84098
P17844,Q86V81
P01579,P14151
P09493,P63316
O14777,Q8NG31
P19438,Q969G6
Q15003,Q9NTJ3
Q14566,Q9Y248
P30049,P52815
P62318,Q9UHI6
O14735,Q8TCG2
O43929,Q13416
Q96EY4,Q9UHA3
P62318,Q9H6L4
P00451,P04275
Q8N1F7,Q8TEM1
P12838,P22894
P13498,Q9NPH5
Q96DE5,Q9UJX4
P52435,P63272
P37059,Q9H8P0
O75251,P14927
P49005,Q9NRG0
Q08117,Q9Y3E5
P22413,Q9BXI3
P11586,Q96DP5
O95396,Q9NZB8
O00566,O15213
P37059,P56937
O60573,Q9UKV8
Q9UHA3,Q9Y2X3
Q08AM6,Q92698
P01178,P47901
P82673,Q9NZE8
P09619,P16333
P25787,P60900
P82650,Q9Y2R9
P62304,Q7RTV0
O75616,Q9NWT8
O00268,Q9UBK2
O75293,P04637
P57729,Q96NW4
O43921,P08138
O15460,Q02809
P04629,Q99523
P51809,Q13277
P32247,Q76M96
P62906,Q9NZM5
P01112,P16234
O14775,Q9P2W3
Q13895,Q96CN9
P26373,Q9Y2R9
O00746,Q9H773
Q14188,Q969R5
P19387,Q15560
P35557,Q9NQR9
Q15554,Q9H816
Q9NWU5,Q9Y676
O14925,Q9Y5L4
P09661,Q9BW85
P27482,P51636
Q92830,Q9UPT9
Q13263,Q9Y577
P82663,Q9BYD1
O43237,Q13561
P13501,P19838
Q9Y3T9,Q9Y5J1
P10767,Q9UEF7
P31939,P36959
P84243,Q8WXX5
Q7Z3S7,Q9UBN1
P10415,P30405
O15042,Q15428
O14775,P49286
O95168,P09669
P48449,Q9UKR5
P18077,P57772
P46527,Q96S94
P50552,Q15942
P00325,P07327
O94805,Q86U86
P48643,P61604
P02647,P98164
P49756,Q9Y520
P49756,Q9Y580
P12544,P53634
Q14028,Q16280
O43683,P52732
P35250,P39748
P12532,P48029
O95251,Q92613
P25789,Q6ICB0
Q9C0K3,Q9UJW0
P23443,P62714
B8ZZ87,Q96CW5
P04233,Q6P5R6
P20248,Q02539
P13569,Q99942
P11233,P21333
O15047,P51610
O00459,O14735
A2RRP1,Q6NUQ1
Q06547,Q13885
Q9H1K0,Q9UL26
Q5VU65,Q8TEM1
P10244,Q52LA3
P57772,Q969Q0
P53384,Q9Y5Y2
O75807,P05198
Q15397,Q9NZM5
P20648,P25021
P08637,P31997
P46782,Q9HB96
P08579,Q99459
P06132,P22830
Q587J7,Q9BXT4
P19387,Q3B726
Q06330,Q14469
Q99502,Q9UIU6
P49585,Q8WUD6
P41091,P60842
Q9NPJ6,Q9NVC6
P45983,P51452
P84243,Q9H3R0
O15169,Q8N752
O00479,Q9P0M9
P84243,Q99873
A0A1W2PQS6,P25398
P36888,P51692
P15153,P28482
Q99720,Q9UKR5
P56915,Q9GZU8
Q9NQZ2,Q9Y2P8
P09661,P55081
P01137,P10600
P55081,Q9BRD0
A6NMK7,Q9UKF6
Q15459,Q96A72
P22460,Q12809
P49768,Q8WW43
P42285,Q969X6
P84098,Q9Y221
Q15370,Q9GZS3
O14775,Q9UGC6
Q8TD57,Q9P225
Q14674,Q9UJX2
P15172,Q92793
O43708,P46439
O95433,Q02790
P20700,P42166
P05060,Q8WXD2
P10606,Q9UDW1
O95067,Q9BPX3
P16234,P40763
P51606,Q9NR45
P12882,Q9Y623
Q13472,Q9HB96
N0E472,P68400
P49815,Q9NX09
P13500,P80098
O14744,P62318
O75533,P08579
Q7Z7A3,Q9H9T3
O75419,Q9BVW5
Q14562,Q92620
P05112,P31785
O95490,Q9HAV0
P01116,P21860
P40337,Q13546
P25054,P63208
P14635,Q96FF9
O14793,P27037
P01100,P53539
P22087,Q9Y2P8
O00401,Q6XZF7
Q12873,Q9UBB5
Q93050,Q96NT0
O75084,O75581
P19438,Q96EP0
P14866,P38159
Q5TD94,Q9NVR5
Q15029,Q8WVK2
Q13601,Q9UKD2
P62917,P83881
P06126,P34810
Q13620,Q15843
O60869,P62249
P58004,Q96S15
O14777,O95067
A8CG34,Q9BW27
O94761,Q8WVB6
O94906,P17844
Q06265,Q99547
P07996,P35968
P52789,Q16877
P14866,P52272
P60468,Q9BVK8
P25789,P30926
O95393,P27037
P46782,P61619
Q15269,Q9NQZ2
P04818,Q5EBM0
P42858,P61086
Q14674,Q14683
O94805,Q92922
Q9NWZ3,Q9Y616
P62829,Q02543
O60306,Q9HCG8
P20396,P30990
Q14674,Q5FBB7
P42766,P46777
P02452,P12111
P46527,Q13616
Q6ZNB7,Q7L5A8
P01579,P01583
Q01668,Q06432
P08575,P11912
O95777,P09012
P54652,Q9NZL4
O60306,O75533
P05556,P06756
P49915,Q9BVC6
Q96EL3,Q9Y2R9
O00459,P08754
Q13416,Q9UBU7
P06241,P19174
P05166,Q96PE7
O95786,Q12933
O95336,P11413
P01375,P07585
O60603,Q14108
P00746,P01024
O00148,Q96FV9
P62249,P62917
Q8TDR0,Q9Y547
O95219,P07093
Q9NVX2,Q9UHA3
P01100,Q92793
P07585,P21810
P82933,Q8N4P3
P30049,Q92833
O00459,P35568
O94808,Q9UI32
P42766,P62424
P62081,Q02543
Q15459,Q9UK45
P11233,Q12967
P25398,P62861
P82673,Q9H7H0
P46108,Q9ULH0
O95619,Q6ZRS2
P26718,Q29980
O14920,Q13546
P62263,Q13895
P20618,Q9Y244
O43464,Q12933
Q05329,Q9H598
O15235,O75616
P15927,P33991
Q9P015,Q9Y676
O15372,P51665
O15155,Q13277
P82664,Q6NTE8
P17213,P24158
P04808,P51460
Q9NQ50,Q9P0M9
Q15291,Q9Y5Z7
Q8WTW4,Q9NXC5
P27824,Q8N766
Q01085,Q13148
P11712,Q9BQB6
O15264,Q13237
P53992,Q9HCU5
O15264,P54829
P42025,Q9NZ32
Q8IYB3,Q9UMS4
P08865,P60468
P02741,P0DJI8
Q96EL3,Q9BYC9
Q6ZNE5,Q8NEB9
O15504,Q9NRG9
O00267,P36954
P14635,Q9NSV4
P62888,Q9GZL7
P43686,P62979
P03372,Q00987
Q9UBT6,Q9UI95
Q96G25,Q9H668
P15313,Q99437
P42574,Q9UGN5
P35754,Q7LG56
Q03701,Q9NQ55
P08247,P21579
P62195,Q13371
P03886,Q86YC2
Q92547,Q9HAW4
Q68CQ4,Q9NQZ2
P62280,Q9UNQ2
O96014,P35398
Q8WTS6,Q96EB6
P21506,Q13263
P54577,Q5JTZ9
Q14562,Q96BY6
O43290,Q15459
P48556,P49721
P45973,Q9H410
Q02846,Q7Z3Z2
P35637,P43243
P22694,P52566
Q13601,Q5QJE6
P53803,Q92759
P13747,P26718
O43187,Q9Y4K3
O00401,P60763
P68431,Q96EB6
O60508,O95926
P35226,Q99728
O15342,Q9Y5K8
P34810,Q86VB7
O75586,Q9H668
P11172,Q9Y227
Q96G21,Q9NY61
P31937,Q9BYV1
P15880,Q99832
O15047,Q9UPS6
P30049,P41229
P14866,P61978
P02647,P11150
P16410,P60568
P62877,Q16531
Q68DV7,Q9NPG1
A0A087WWS6,P60568
P82930,Q96A35
P11055,Q9Y623
Q5T8A7,Q9BYC8
P50613,Q01094
P10606,Q9HAV7
P61978,Q9BTD8
O14775,P48549
O00399,Q14203
P04233,P47914
P62266,P69905
P00738,P02766
O60841,P04233
P49815,P98161
P10600,P17813
P62805,Q99986
Q9HA92,Q9Y3U8
P32942,Q9NNX6
P60468,P62979
P61619,P61803
P55010,P62979
P35557,P49286
Q6AI39,Q92922
P25490,Q6P4R8
P82664,Q8WVM0
Q15596,Q92830
A8K7I4,Q15063
P00533,P19174
P15391,P51451
P16885,P29992
O60568,Q02809
P42677,Q9H8H0
O75874,Q99798
Q9NRG0,Q9UI95
P30622,Q8NG68
P82930,Q92552
O15504,Q99567
P28289,Q08495
Q99873,Q9BQA1
P62318,Q9BRD0
P62306,Q8NAV1
P31947,P46527
P62424,P62917
Q9BVL2,Q9NRG9
Q9NPC8,Q9NSC2
P09012,Q14498
P20648,P54707
Q03701,Q12788
O75533,Q9H6L4
Q99933,Q9NZL4
O00585,P41597
P09012,Q12874
O95067,Q15398
P22087,Q9UMY1
P01116,P26951
O14775,P12004
P33981,Q14674
P42701,P60568
P0CG47,Q96G74
Q14156,Q9ULT0
Q9NPG1,Q9Y6F9
Q8TEM1,Q9BW27
Q14524,Q9Y3Q4
O43913,Q13416
P09496,Q6ULP2
Q9H8H0,Q9UNX4
Q7RTV0,Q9Y388
Q12834,Q9UI95
P61619,Q9Y3D3
P04844,P60468
Q1HG44,Q6PHW0
O75356,P11172
P08708,Q9UBQ5
P04626,P19474
P06576,P21912
P11511,P37059
O00762,P52732
O15047,Q9C005
P00748,Q07021
O43237,Q9BTE1
P17844,Q09472
O43402,P13073
A6PVI3,Q8NI27
Q86TS9,Q9BQ48
P61266,P61764
Q96RQ9,Q9H2M3
P27824,Q96CS3
P62277,Q13601
O75643,Q15459
O00264,Q16850
O60231,Q9UMS4
P46527,Q92905
Q9NP77,Q9UKF6
O75143,P60520
Q6ULP2,Q9Y587
