Node1,Node2
2155,4012
1494,7152
3094,3557
5974,5971
3184,4084
4161,5668
1736,6849
3399,5638
5857,6752
3514,7378
1204,2116
2030,2569
2646,6190
3950,4671
2180,2432
410,3651
77,1074
813,5353
1643,2228
1717,1777
383,4285
1789,1811
6159,6986
132,1938
1821,2702
2050,7021
2641,6455
1092,3749
3118,3266
248,7211
831,4982
3486,4426
4312,6752
5161,5988
3318,3486
703,5300
559,3961
3150,4509
1821,2803
2043,5023
3248,3247
3025,3831
2645,2712
2254,5325
1443,1810
214,2516
2755,5518
806,3809
731,2999
495,2098
4101,7478
3172,7013
3384,6118
733,6427
4551,6991
6670,7094
3150,4029
628,6932
3845,5888
2038,2895
1154,2945
662,6739
4020,6187
7422,3213
2531,3119
1383,5851
183,4796
1402,4613
1515,7092
5985,7254
4614,5857
3767,5558
5002,7293
1098,1348
5002,6572
671,7256
3736,3836
2833,6277
1092,1488
5529,7215
593,7254
3255,6058
2978,4932
3274,6738
204,6523
402,1816
1762,3157
1932,2068
5615,6282
1579,1621
5262,7197
3153,6360
2485,6983
1317,4051
744,3517
4288,4446
433,3805
1092,1553
3192,3350
5355,5405
3178,3572
158,4075
1089,1199
1687,4975
1501,6684
108,383
329,3284
3125,4420
676,4308
3334,3436
2840,3284
149,3119
1473,3844
1002,1089
3172,6976
6574,7131
2160,2734
2498,6066
5572,6264
3115,3983
325,2645
135,1241
3284,5481
5290,6528
1542,2839
1534,4153
1530,2077
3173,4560
78,2089
3255,4411
3845,5978
384,3138
5362,5609
3919,5178
986,1482
3172,5085
3848,7094
470,5840
6149,6552
267,3402
2138,4011
5416,5505
1328,2486
3457,5189
5057,5734
3974,4479
678,2230
1482,5606
1227,5871
2069,4047
676,4756
5699,6038
3157,6747
1376,2498
2963,7155
4174,4711
628,7461
3150,5292
3363,4075
4582,4616
1478,2174
1247,2720
5290,7158
1356,5066
1681,2039
4293,7367
3015,7126
1177,2257
3199,6287
1658,1749
235,6130
2485,7215
4411,6746
1143,1916
6676,6746
3696,4304
2079,4044
662,6849
1089,2320
6157,6313
1476,1530
1892,3574
1097,4492
5667,7138
3329,7094
183,5886
11,1417
1110,1782
5257,5298
1169,1258
3220,6475
3089,6250
3095,5897
2998,7052
5518,6437
1706,4124
2497,2664
662,964
2541,4101
146,1301
3350,6126
181,7227
1177,3153
5444,5518
587,3988
6669,6660
3115,5946
3703,7345
3061,6670
1582,1963
1626,2222
6390,7254
3213,6765
327,7292
2695,3157
4006,4053
1123,1159
2866,6869
3783,6524
1864,2209
5309,7089
2844,4388
7047,7052
11,1402
6283,6497
2539,3164
3167,7092
4708,5960
5363,5453
3115,5475
4464,6006
3432,6354
4854,6277
1841,5539
6965,7060
2015,3788
2377,3992
601,764
1089,2070
483,1944
1314,2992
1537,5813
1346,2345
5561,5908
4419,6137
3105,3157
1818,7204
3744,7118
1818,3186
1086,3937
778,4532
2030,7113
6929,7157
960,1665
1074,2483
384,7161
1546,2472
3008,3151
2829,5370
384,3104
443,2920
694,2764
3255,7249
2410,5493
6619,6608
2965,6941
1010,2089
4610,5707
1935,6410
1260,2244
6264,7038
3493,4399
1343,5858
5304,5487
2417,5108
2500,2558
731,2470
1223,1584
2055,2997
5433,6766
894,4225
508,6670
1839,4354
1014,1005
130,502
3744,4569
3605,3897
123,2616
5483,7004
1220,2116
2257,3274
3854,5799
6190,6913
30,2038
3079,7280
1936,2787
5416,6331
889,3341
1227,2257
952,4775
2997,6998
865,4048
173,3698
5346,5408
1943,1969
5283,5483
2582,6346
4393,7102
1729,5260
1698,3334
668,5451
3906,7094
4240,5005
1175,1834
1895,6088
1208,2210
3266,6541
950,7108
1432,1864
1223,6448
2465,4819
1074,1925
1217,1724
3739,4412
3402,6566
150,323
698,4235
453,1849
3210,3202
493,643
1736,1820
2645,6251
1289,1345
5699,7200
4843,5324
1313,1591
3328,5535
1033,2555
2716,5868
750,7172
5096,5482
2092,2616
5166,6359
4905,4995
4620,4639
655,2926
7224,7303
2898,5252
323,5268
1413,2386
3574,3785
3555,3574
2866,3596
1074,1205
2287,6510
278,2377
1918,3885
2377,4333
6137,6291
6111,6670
3961,4982
152,3439
2616,7324
2038,3160
4377,6808
1254,1572
263,1827
3739,4690
5252,5412
6557,6878
5989,7303
1754,4479
3952,6111
2274,4617
5841,5934
2656,3172
2653,5386
442,7153
668,5850
6206,6194
1753,6318
3945,5447
1649,6756
3892,7089
942,3013
6001,6389
166,2275
2275,5814
1069,3930
1860,3289
3144,4935
1356,4835
3769,7156
186,6486
3254,3284
483,2698
4106,5493
465,2223
885,4218
2360,4031
4514,6696
6283,6608
1521,1945
1756,3670
1356,3113
1029,2866
1957,2307
174,1666
3934,5160
998,5127
2123,6892
1143,1340
3330,7009
3021,3061
551,849
744,5788
674,4610
1585,2223
5775,7262
71,6899
3025,5093
258,3175
1302,2905
3212,4596
2261,4235
541,1756
1089,2538
1537,1761
770,7344
154,4983
312,4469
6663,6983
2796,4726
2790,5770
2558,3710
2116,3389
1725,3096
3124,3185
385,2339
999,2336
1532,3528
4613,7223
750,3255
3139,3350
593,3854
3983,5749
3032,5355
2821,2985
3521,5134
1024,7169
456,4182
345,2866
2076,2867
1217,3320
857,3544
2684,4820
1526,2353
3028,3157
1301,2916
1714,2638
380,6697
5555,5878
1242,6475
1278,2076
2064,6086
4859,6654
4757,7400
570,3334
108,2559
956,2701
183,3118
1571,2336
2060,6606
3256,5817
5524,6799
819,3754
705,7127
4075,4292
186,3274
3274,5121
2289,2750
2030,3139
3144,5390
1554,5099
3975,4856
5315,6740
4421,4778
3906,6300
1386,1729
3021,4299
6360,6747
3185,7218
5337,6994
5518,6288
2558,7298
4429,5313
1492,2670
2377,6231
4113,4517
3070,3157
295,1482
3350,3467
7444,3529
704,4337
118,3698
5557,6501
6313,6651
5646,6627
1216,5381
4365,6356
2112,7021
442,7300
383,6705
1132,4757
4131,4528
2692,5146
1457,7156
183,6497
6712,6980
2240,5535
1177,1303
3837,4259
5593,7106
1515,5822
3736,5526
1420,6513
43,1430
2037,2616
3744,6287
3819,5453
3022,3181
1009,1128
3144,5461
2918,3181
1665,3716
568,5282
3310,4757
750,7367
1799,3572
5853,6353
2012,6396
3008,3156
1214,3989
3204,3696
1177,1233
5617,6738
363,2918
617,7200
3163,6435
5982,6142
2115,5191
5060,7089
6350,6669
194,1466
814,3025
7238,7322
1383,5475
2823,3698
3493,4206
3467,6738
4380,5526
1106,1219
6128,7227
312,2851
1261,6634
2616,5883
1024,1089
2379,4956
4937,5346
537,7254
3165,7314
704,4135
4491,6986
6072,6738
1796,2349
2257,3022
3319,3832
1785,2809
2200,3129
2145,3144
3350,5826
3586,6578
1662,1904
2992,6801
2363,3858
2147,7058
1393,2211
2030,3161
1304,1694
2466,4658
6149,7243
3215,3836
2116,6992
1511,3776
3154,7156
1551,2407
1298,1380
2039,2950
5929,6653
301,2313
338,370
366,6025
1599,3157
2851,4389
4379,7396
851,7126
511,2992
2144,7263
3843,6286
49,3259
628,2437
2116,4008
1128,5293
3255,3281
2144,2754
2403,5792
5868,7378
2274,5814
655,7092
1821,6475
3259,6331
263,6546
3125,7323
3822,4124
6054,6752
2590,6738
1557,1661
1207,3090
4207,4451
312,668
4457,5762
2106,4053
797,5835
5806,6214
1729,1799
3837,4217
3347,4124
704,4319
585,2250
1803,3978
412,7182
5056,5161
5378,6991
268,1942
2050,3895
1430,2448
1665,6964
4352,6033
593,6627
4998,5850
3996,5931
2663,3963
2828,2851
1278,1727
5446,6627
3654,4189
7442,4239
1202,1768
1613,2387
2053,3983
2101,4551
779,7254
5156,6497
3275,4027
4517,7474
2522,2523
1579,3717
3050,7154
477,6742
662,1736
6097,6155
1703,3354
183,6608
760,1355
1040,5738
648,4912
3428,6350
1803,3710
7449,5990
1686,1748
3485,5700
1644,2226
2528,4686
2198,4513
2068,5009
2684,3130
1495,3473
1803,3043
6074,6663
2388,4012
6422,6742
5960,7122
633,6562
456,2489
1434,3791
7461,5304
2049,6157
6111,6949
3350,4507
1479,2895
1803,3143
2208,2232
939,2689
1841,2894
4189,6708
1112,2923
3623,5639
1753,7496
4382,7354
1829,5356
174,1494
1803,2332
7429,1299
3022,3350
3517,6526
2570,3274
2874,7236
3076,3106
2577,3076
718,1901
4168,6706
6988,7092
338,5828
1940,3572
2794,3882
1383,2455
764,4585
3384,3952
2037,4214
5762,6969
2321,3765
1803,6583
5998,7089
5562,5996
1658,7123
2015,3024
684,7095
1762,6738
3144,3334
2318,3546
2010,6466
2962,7325
2840,6038
1946,3836
511,3897
221,267
585,1800
1665,2558
1466,2244
2033,2926
5817,5857
2120,6991
3845,6349
418,6725
585,3761
456,6359
1626,3923
1371,2484
7141,7384
1131,3377
2264,5317
3562,4099
5944,7229
1889,4605
1417,3579
312,3782
1585,5387
313,3102
3097,3962
428,1402
1185,2230
6038,6346
1187,6343
3066,5085
3486,4080
3284,5490
3652,5483
1064,3574
121,2794
1024,1363
6038,7367
2516,6256
3384,6625
313,7457
6264,6466
1086,7430
5498,6038
533,4836
3696,5826
1227,3147
3115,3271
1267,6879
3744,5414
2038,5422
2498,3263
1796,3175
1190,1621
2932,3924
1227,2688
1269,5558
2570,6346
5477,5806
4612,7227
1482,7400
1359,1569
3638,4596
4426,7348
361,1113
3744,5512
3351,5332
3493,3956
2520,6264
3662,7376
3981,6706
5099,6281
163,5460
345,761
2412,3022
3304,6668
5314,5355
209,1851
1796,6492
2531,3882
3986,7009
3150,3709
174,7190
1664,3863
643,6350
3144,4378
1155,1538
295,2965
3342,5704
1356,3109
4478,6663
3020,4467
1190,1799
312,4101
699,3341
1799,7190
398,933
537,6972
4334,5292
2975,4706
5691,6269
1376,3076
3275,5328
267,5960
553,5355
1560,2516
1596,5351
3156,5853
1768,7190
5881,6746
2491,6670
1601,5181
2181,3307
2033,6718
2985,3594
1226,1788
1271,1304
1223,1770
1461,7371
133,5217
3319,3751
1926,2460
5228,5814
3008,6407
385,5323
2489,7296
1905,5336
589,1354
188,1753
3836,4820
2103,2352
1714,6567
335,2116
1417,3108
1895,2277
748,2866
2767,3827
1870,2945
3754,6903
2541,3813
5855,6753
2791,7295
513,4574
5255,6252
2807,5123
2455,3486
1467,4455
4565,7478
1869,2469
5370,6991
508,3121
5300,6969
3769,6883
5013,5842
3204,6286
3095,6554
1467,4071
944,6952
4365,4968
2040,2271
1564,4553
3161,3696
2840,7200
1356,3497
3294,4479
1751,3129
1184,2289
1227,3142
2368,3696
1725,3319
2660,4147
663,2978
3113,6272
1776,3836
6883,7113
5545,7263
3172,6815
2153,5794
2331,2802
2665,4255
1356,7231
6402,6503
2821,4075
1347,3746
2531,2794
2770,3484
950,6082
3658,6929
5643,6091
559,743
2301,5978
1383,5309
2068,2931
2575,6718
5853,6663
6610,7198
4894,6132
1024,1897
2013,3708
3461,3623
103,7274
548,2275
1551,1661
2498,3192
1803,3878
3172,6647
933,7213
108,4292
4641,5331
2326,5304
1304,4925
1356,7254
3350,7113
679,7107
3587,3902
802,4071
7213,7317
6318,6952
508,790
1184,3386
5568,7408
2498,4287
149,2794
1133,7226
508,4357
3144,6620
1236,1768
3284,7248
3275,5366
6300,7215
186,1918
2592,4574
1467,2953
1849,2275
439,4006
6956,7073
1836,2030
4029,7097
1569,3313
1067,1818
1652,5789
4143,7260
5978,7155
6486,7156
1518,2160
2228,2654
731,2978
1082,4012
2569,3696
3157,5617
3022,3100
338,684
1076,2701
4551,5844
1227,1926
3850,5626
839,2607
204,4340
332,1829
108,879
2018,5290
3130,5864
5346,7178
4761,6466
3344,5793
384,3192
1502,1618
1074,1717
125,541
3953,5619
4012,6539
1024,1421
1638,3115
3144,7497
7422,6950
1470,2244
2498,3028
3344,5025
6343,6788
7448,2994
267,5209
2037,6538
7114,7395
1811,7031
5965,6606
1749,2102
6406,7367
7473,4558
6302,7058
1074,1258
4982,6390
3129,3926
2167,6752
254,6901
5909,6924
5742,6785
3744,4152
1803,4447
2050,2099
2030,7265
2905,6001
2049,4459
3996,4898
1962,6360
3838,5304
453,5451
5794,6448
3252,6126
281,6734
3255,4418
334,6577
231,3248
3026,4962
1965,2855
1845,5239
4914,6554
2470,6467
5151,5331
4160,7314
1005,7430
2160,2210
3744,6661
2681,4886
3721,6687
684,4883
1318,4012
2485,3147
3180,4566
3626,4727
5990,7148
5872,6137
161,6423
2043,6894
4242,4682
1372,2498
880,5002
3589,5908
4834,5857
1031,1181
3255,7381
1585,1630
519,7327
1069,2105
4941,6774
2825,3586
4196,5868
194,3046
2315,2539
3259,6054
1185,6584
1668,2034
481,3344
500,2228
2972,7226
2377,5611
1849,2828
3126,5193
2558,4349
1834,5931
1580,7295
703,3702
2684,7496
3612,5541
587,3923
3717,4857
1417,6178
4959,7326
3076,5423
2498,4417
4110,7226
718,5455
1862,2768
501,3535
1569,4561
2377,7263
1105,7460
1455,1819
5942,6972
4613,6079
1719,3993
2377,2754
6111,6118
2015,3493
1502,5428
3689,3873
1352,2792
515,5351
2558,5161
750,5518
1942,1970
3297,5145
3961,4613
2030,3061
3217,6455
6214,6946
3150,7192
2607,3708
1000,1309
5529,6072
3925,6667
3143,6346
1486,3935
2116,6885
4179,6107
5193,7223
1089,4867
2033,6853
299,1768
1374,1611
3185,3391
1647,3940
1855,5422
614,6663
467,1317
547,6852
1970,6359
3252,4684
1950,6425
4714,5419
2451,7097
2443,3485
3579,6972
3583,5016
6632,7367
1402,1638
3407,3770
1250,5293
3252,6212
121,149
907,3252
1251,1627
277,1537
3953,7413
1074,2127
3257,6752
267,3539
5075,6024
111,1637
2485,4796
532,2308
155,6055
1355,5851
2727,4509
814,5136
3204,6608
619,1307
1500,3269
3058,7133
323,3197
1328,5774
750,5504
564,7205
5297,6984
1205,1216
1895,3598
4259,5191
2546,2866
2555,3381
1064,1430
1074,2244
4207,4757
2674,7348
2840,5857
4588,6985
2048,7021
2030,2575
4040,5762
3900,6663
408,4858
3144,5258
3696,3718
502,4030
4120,7092
2736,4054
133,2020
1139,2374
1246,1868
914,3032
1042,1665
143,209
174,1045
1803,4446
2731,7318
822,1868
5331,6894
1751,3319
3630,6807
5929,6328
4938,6198
1693,1769
3586,4689
2860,7387
408,5493
2963,4590
1868,6381
3150,4228
1216,2791
314,396
6428,6991
3255,5416
1348,1637
797,1195
2447,6417
3696,6283
756,987
4926,7089
1473,4005
4462,6145
3113,5877
1227,3043
655,938
313,7349
1067,1782
3157,3350
2080,3284
3985,4006
914,7162
3199,5266
3275,5493
6456,6897
671,5459
1780,2160
432,1356
1227,3143
4283,5136
4169,4843
7446,3837
361,6604
2116,4172
3213,6258
3754,3791
3973,5738
3384,4152
2828,6790
4336,4837
744,5181
1639,2702
6999,7062
2166,5901
3243,5862
1451,4770
1611,2431
6661,7322
3274,4966
3131,6149
3600,6663
3109,3983
4250,6752
332,1811
5463,5598
384,2794
6038,7201
1227,6583
3284,6746
1911,2083
5857,6066
4657,5993
3334,4579
2082,5351
3994,6590
5057,6899
5824,6962
692,2684
2945,6793
2590,6346
2531,2690
7,3284
821,4124
2834,3115
4835,7213
5089,6670
2783,6584
4024,4613
3079,3618
1158,1542
4314,5631
4429,5346
2486,3058
5138,7156
3144,3915
4053,6808
4256,5853
899,3925
382,1841
1834,4219
3172,4051
2220,3164
148,5274
4841,5609
1147,6680
2899,6788
1625,3603
5161,5748
5853,6594
3221,4047
1699,2039
953,6162
128,1381
6318,6549
2095,6350
3344,6180
5698,5931
3172,4934
750,3260
1353,2753
585,3752
1178,3377
1400,1818
3256,7200
1609,2377
3516,6360
1148,3398
1236,1538
3255,3284
1668,5044
3409,5797
1479,5471
3144,6237
4270,6350
5534,7254
1530,2370
1374,1829
866,6705
3111,6360
5252,5748
1802,3019
3284,6218
159,7163
2038,4030
5909,6746
18,2656
754,1185
6825,7161
2081,2686
2980,3335
3669,7307
2203,6965
1667,4054
2494,4262
86,2767
1270,2966
1467,4582
415,1537
224,731
267,4582
1086,4122
2107,2195
3953,5861
1177,3070
1074,7129
3252,6676
7319,7326
649,1502
1486,3638
4318,4349
1045,1187
1665,4811
3065,3350
2498,6366
1729,1746
1503,2201
1577,2101
1762,6346
283,4006
2823,2866
1183,2015
1761,3205
699,2832
6286,7215
176,2228
1319,1340
4053,4116
4144,5609
3407,6785
1013,7396
2709,7028
1860,5851
981,6554
4569,7322
949,4027
3284,4052
1502,7042
2030,3110
1638,5193
2016,5145
1788,2097
2821,6857
5156,5529
4318,5161
2415,3350
4052,5857
1291,2071
854,1482
1249,6634
2395,3586
3989,4830
541,2525
5386,6399
1538,1690
3779,6207
4084,6920
4607,7077
3651,7108
884,5009
1547,1860
327,6377
121,5750
1283,1375
1803,6054
501,684
6038,6632
616,1372
5902,6899
1033,1584
3172,7454
1144,2228
1423,1467
1237,1486
1155,3199
278,1803
57,1725
1891,2372
7469,4467
2790,3540
1668,4921
4418,6752
2022,3350
7430,6758
3263,6738
134,163
3266,6331
2077,3767
1687,5499
2377,3994
3131,7322
1002,5693
408,2548
6083,7084
1218,1347
1174,6467
2616,3145
1975,6103
7424,6524
1601,2994
998,2255
4168,5529
1086,1319
508,2491
999,3586
2569,6497
2568,7200
3274,6632
517,5817
5823,6020
2769,7009
4634,6915
2242,7135
2607,5510
2445,3679
1591,2599
6127,6149
1962,6718
939,4185
163,6231
5103,5315
332,442
3696,7239
1028,2445
1259,5814
3294,6190
413,4982
628,5784
3934,6007
508,4569
4049,7000
1495,3496
1346,4075
2301,6349
500,6743
5505,7172
1301,3187
351,6215
2989,5850
2377,3972
1045,4960
1768,2046
3378,6360
1330,5823
2174,3493
1343,5039
483,484
1045,5273
5061,6715
3125,5702
1253,3223
29,99
312,3816
1045,5123
1829,7307
4274,6526
312,367
4879,5000
2736,2809
589,1083
6111,7118
3824,5771
2016,3172
3018,5856
2244,2734
186,5853
1768,7405
6497,6625
5931,6656
1665,2247
6118,6663
3694,3854
541,636
585,588
4106,5844
3259,6042
3019,5091
2412,3796
2230,4484
6057,6924
4344,6817
1348,1513
3172,4725
3129,4237
3079,3486
1834,4426
1177,3046
2754,5313
3466,5978
7254,7246
2013,3150
2760,4054
2188,7458
1033,1690
3284,6043
2113,2222
1401,6019
1918,3067
3188,5351
1402,5995
1196,1509
3025,4700
4012,6130
428,2876
1430,1450
6642,6846
790,7156
5070,6746
1762,3022
1754,3122
5504,7367
4024,7254
5181,5245
2073,2768
1725,6470
3953,4937
540,7388
57,6691
2827,7396
1659,2091
133,3568
3284,3909
149,1855
1488,5960
1313,6277
2485,6497
933,5946
1736,2139
6484,7234
1859,7073
383,5433
1328,6103
1543,3149
1799,3973
3076,7113
1551,2016
6617,6746
1537,4505
133,5313
6005,6275
2455,3983
1265,6729
1186,5812
4940,6766
3088,7126
3391,4508
1525,3344
3245,3485
4371,6986
727,1753
250,7131
258,1626
394,2101
754,4307
1206,3350
2971,7251
3680,3834
6179,6990
320,6024
662,1944
4075,5484
338,6857
248,2753
456,3506
3122,3435
2291,3096
483,2228
1320,1796
1533,4054
2321,3998
2716,6006
3319,7465
3256,5857
3961,6972
163,4456
1486,3565
1427,3989
256,3611
481,5850
895,2377
47,1074
1069,2797
1357,1405
3696,3844
6883,7265
4831,5403
3025,4283
6785,6795
2306,5918
3409,3580
3130,6972
636,5188
161,5792
1834,2808
3240,6346
3945,5081
4742,5855
939,6875
2498,3076
4757,4856
445,3887
3319,4298
183,7195
6127,7322
1482,2166
329,7156
1476,3309
1356,3486
3319,7190
535,4517
1051,1298
2230,6160
3113,4982
4283,5002
3452,3720
3496,6880
555,6190
2638,6061
4176,5047
946,7163
4971,6610
456,5031
1385,1393
2303,6111
2043,3189
1688,2402
3901,5850
217,2228
3252,5400
1251,5163
121,2038
3095,5470
1324,1409
2498,6606
3042,3223
1495,1665
3744,7238
2288,4130
1045,1175
387,589
1591,2751
1923,3498
3193,5041
3180,3868
508,6633
616,2415
1472,1756
589,6645
3845,6650
1045,4785
2643,3195
371,2338
1071,1074
1432,1573
1568,2236
2068,3374
290,1736
3979,4998
4455,6263
312,1128
1959,2087
2701,3550
108,928
2191,4610
1528,2997
1043,4262
1403,2498
589,1533
2226,3026
1803,3157
1074,3034
3130,3854
1714,6502
1502,4780
2055,2803
6181,6544
2451,6282
5710,6114
3744,5587
1768,3644
489,1569
4288,6276
367,2828
1074,1616
3933,5868
950,4401
2015,2174
642,6145
662,2698
2572,3334
5190,6610
4800,6430
3258,6746
6038,6057
3350,6147
6239,6258
3144,3211
2999,7052
1659,7079
6149,6667
5060,5588
3739,5929
3384,5006
1177,1803
4529,6668
6111,6633
5338,5463
2050,5084
3266,6636
3172,4911
1024,3597
1177,1614
1143,5078
420,2531
2123,2612
850,4526
3777,5918
1069,2065
3460,3953
1387,7200
2949,7326
2096,3050
1818,1892
287,1019
407,4820
1569,1662
3266,3254
4193,4899
5842,6418
3144,6596
3357,6061
1591,2925
3923,4073
764,3141
2341,2609
810,6814
813,6150
2780,5507
1061,3026
4962,6452
1659,6049
827,6807
1395,1685
2669,3255
3095,4959
437,5508
4212,5996
3021,3160
2377,3124
3307,5731
5812,6965
3276,7296
5539,6061
3891,4288
2774,2988
337,2485
527,3237
1324,3914
1402,3983
2017,2932
1430,1925
2733,6823
1356,7213
1799,5642
827,5120
1638,2398
1818,7394
1766,3216
2462,5351
2281,4197
3260,6718
94,3252
3115,7223
2081,6025
2933,6772
3211,3334
314,2977
1934,2824
6635,6670
442,3577
636,2236
342,2498
813,5879
150,7405
6116,6696
1336,4146
236,383
2727,5961
822,4902
1359,6425
601,1678
763,3142
5853,5919
3008,3065
764,3138
5518,6066
343,4232
6425,6871
5845,7259
1243,4869
4723,5060
4613,6390
2116,5458
4837,6484
899,1533
527,6439
1168,3231
5905,6181
3016,3115
4744,4775
2893,4709
1200,6502
1418,2228
1764,2030
480,1227
1074,1077
3359,4048
5136,5151
813,6311
1183,1731
1443,5842
2116,3533
312,1042
1045,1666
3983,5580
1829,7300
939,1481
3185,4577
744,2994
1415,3665
2742,4477
2978,3661
2302,5550
1159,1208
786,1736
1864,2211
267,7475
2116,5369
2116,2741
3564,5249
1282,1283
1029,2049
5467,5734
1970,2116
3068,5994
360,2081
3022,3153
1402,5946
3961,6627
3628,4079
500,4749
144,3058
1984,2821
2801,4365
843,7226
1725,4262
1868,2319
2038,2920
2020,6735
174,1148
6591,7044
1858,6720
242,928
174,2477
3358,5612
195,1584
2030,6670
1834,2969
1313,7307
587,1665
1086,1129
2500,2866
350,1537
4365,6890
258,2993
3008,3138
1110,1830
6058,7200
3143,6360
3043,3157
5459,5842
5836,5944
1143,1240
901,7092
2379,4472
1039,2929
616,3100
3164,5823
1039,4521
593,2485
3404,7268
4167,7226
1270,3289
915,3284
5490,6360
3172,3269
3132,7213
3158,5900
17,763
2863,4480
2797,7295
4643,7224
2216,4610
5978,6349
1074,2226
1918,6983
6718,6752
275,7254
1024,3966
500,1640
3094,6719
4607,6240
2111,6354
2274,2963
2274,2672
1098,1112
1285,3195
3393,3474
1921,3552
2361,3137
3147,7094
3349,7269
862,7092
889,2139
5217,5877
6482,7200
4972,6360
525,1482
29,3795
3709,6155
859,889
764,3104
327,2374
2062,2855
5006,5529
2015,2407
2985,6789
2030,3848
541,1249
1495,3223
992,1749
1175,1184
5853,6127
4757,6607
3025,3826
1840,5484
5469,5853
1313,3313
1769,3531
1097,2940
1866,2043
625,3460
6497,7215
5161,6643
4903,5993
108,5953
1736,1996
3813,3975
1482,2968
1610,3026
1569,3818
315,5667
3581,7052
4124,5595
3651,6082
500,853
3131,7094
2692,6526
3854,7273
5572,6590
1849,3344
2038,2094
505,4207
2400,4639
933,7299
6038,6718
5002,7190
1417,5749
412,4045
1053,5493
2994,6526
1159,1194
537,3983
2158,2164
3144,6044
93,1177
1717,7028
1039,1925
3319,7211
1515,5324
4044,7417
3104,6497
4989,7290
5434,5763
267,587
2438,5147
5252,6643
962,3345
1414,6469
3266,5097
258,5143
1533,1591
6346,7200
1457,6706
3153,6111
1352,1630
3280,3350
1487,3058
2727,2893
1220,2127
3150,6316
1834,3677
1039,1205
403,1926
1319,1352
4467,5495
6353,6706
1754,3609
1270,2968
2516,6650
2985,3535
1694,2904
2049,7178
831,3961
183,5790
500,7400
3008,3104
853,4896
1431,6832
2018,3237
2616,3173
3332,6991
1678,3255
4417,6038
3179,3252
2303,3008
1665,4184
2339,3089
2609,3530
5891,6263
1748,1735
1474,2195
3744,6353
2064,3222
4344,4421
1750,3611
2965,4654
82,155
4411,6038
2808,3223
897,7089
1383,1988
2652,2731
217,6752
5143,6343
3284,3892
1482,5042
3382,3953
3825,5841
221,3837
6375,6525
3150,3707
1205,5794
621,5748
133,6590
1045,2116
407,1753
1513,2280
1182,1569
3996,5698
6133,6318
3144,7173
1270,2034
2056,5493
3037,7168
2524,6814
4796,6111
360,3811
1985,2039
1560,2274
4663,5963
961,5200
5502,7403
1749,4539
986,3544
6766,6857
1926,2498
327,3737
2994,5788
501,3045
765,2794
779,3983
109,7091
497,2910
1774,4611
1177,2368
1748,1788
3914,7398
79,7482
4557,5931
4889,5599
2080,3008
6128,6321
80,858
2642,3175
2388,6377
1366,1538
1766,1970
1383,7223
1539,1540
4168,5089
3147,7200
2133,7263
2992,3920
1950,6410
6593,6598
1385,2211
456,667
2640,3248
2113,2494
2133,2754
2402,3205
1678,6346
1551,3269
3281,6606
3837,4679
987,4033
1086,1366
6486,7266
1119,2889
227,226
2840,3266
163,4365
3165,4506
3108,5193
312,6095
1376,3284
4959,7319
1902,7268
415,1529
1177,3157
4207,5664
1097,1257
589,1720
2542,6574
3150,4111
1575,6991
268,1751
497,2893
4999,6735
284,7058
5355,6171
145,1413
5324,7163
5698,6190
2790,5769
2712,7225
1926,4417
1076,1467
3022,3135
4385,5747
3584,6865
987,1807
3238,4496
399,1851
1372,3202
3486,4001
451,6318
589,1400
174,1493
190,3393
1799,3685
133,1437
6111,7283
2830,6318
183,4304
5002,5667
5071,6660
1540,2524
5990,6787
25,1310
6166,6752
518,3754
3283,3698
1045,1344
2498,6541
2008,3379
868,1665
1975,5530
403,1343
248,5933
2311,3289
1803,3258
1383,6972
2081,2304
579,591
3574,4354
763,3118
6965,7303
4054,5852
5102,6354
2082,3953
17,3350
3115,5148
2083,5067
134,2754
1205,1223
3143,3157
2322,4147
258,3164
3971,5313
760,2592
283,4054
6114,7229
2828,6095
1416,3115
4917,6600
1291,1884
3150,5906
1162,7093
1039,1386
1804,4968
1052,6770
2829,7386
5528,6327
3029,4843
413,4613
337,1918
6747,7367
1569,3949
418,5724
258,6341
271,5304
1205,2440
1551,3444
1042,2116
6839,6990
2498,2857
5960,6662
3104,6331
1455,3026
1482,4253
660,6631
3744,6581
5493,6044
4288,4690
5324,6991
1242,4115
6718,7092
4314,4694
2098,2564
799,5842
1803,2577
2558,4246
4120,6965
1205,1644
2609,2830
3836,3990
4595,5805
2541,4754
2195,2530
1895,5099
1811,7396
3084,7286
592,1537
4843,7163
886,3651
6149,6261
1227,3157
483,4110
5512,6497
4802,5931
4103,6107
160,174
1476,2807
701,1754
3457,6684
1803,3980
2054,6360
7420,1994
5180,6089
3811,7301
2573,3698
5969,6670
5136,7293
998,7353
160,248
5136,6572
4288,4743
1383,7228
1926,3067
2434,6030
2646,6590
6311,6313
1053,4075
1895,4119
1178,3269
1714,5957
1557,1664
1736,2972
1053,1774
1818,5493
2918,3147
3384,5976
176,853
928,6275
527,2244
3612,6256
1537,5759
1545,4770
1615,2627
5154,5351
6111,7406
338,2663
7442,4013
3854,6663
1958,5902
2308,4809
1208,1337
3736,6990
3338,7271
3076,7265
1089,1770
108,113
3089,6464
1393,1412
4614,6331
4282,4494
5853,6983
473,2217
1175,5304
2257,2460
5214,7367
6025,6030
6968,7303
6259,6767
3252,6288
1180,1868
670,1969
1970,2223
